,SME_offers,SME,Social_clause,G_clause,G_criterion,G_weight,Price_weight,Award_price,Legal_status,Departement,Procedure_type,CPV,Framework,Advertising,Id_contract,Allotment,Month,Contract_type,SME_ratio,Other_offers,SIREN,Participation
568040,0.0,0,0,0,0,0.0,40.0,6.6528888354719795,72,44,open,66513100,0,33.0,23-17876,1,2023_February,Services,0.0,3.0,214401499,0
568041,0.0,0,0,0,0,0.0,40.0,8.29050085059078,72,44,open,66514110,0,33.0,23-17876,1,2023_February,Services,0.0,3.0,214401499,0
568042,0.0,0,0,0,0,0.0,40.0,10.859513096161463,72,44,open,66512000,0,33.0,23-17876,1,2023_February,Services,0.0,2.0,214401499,0
963582,2.0,0,0,1,0,0.0,100.0,14.508657738524219,72,72,open,79823000,1,37.0,23-178847,0,2023_December,Services,0.3333333333333333,4.0,227200029,1
95310,2.0,1,0,0,0,0.0,45.0,0.6931471805599453,73,75,open,70300000,0,67.0,23-178872,1,2023_December,Services,0.6666666666666666,1.0,180044042,1
95311,2.0,1,0,0,0,0.0,45.0,0.6931471805599453,73,75,open,70300000,0,67.0,23-178872,1,2023_December,Services,0.6666666666666666,1.0,180044042,1
95312,2.0,0,0,0,0,0.0,45.0,0.6931471805599453,73,75,open,70300000,0,67.0,23-178872,1,2023_December,Services,0.6666666666666666,1.0,180044042,1
95313,2.0,1,0,0,0,0.0,45.0,0.6931471805599453,73,75,open,70300000,0,67.0,23-178872,1,2023_December,Services,0.6666666666666666,1.0,180044042,1
193062,0.0,0,0,0,0,0.0,100.0,14.894514520458518,72,04,negotiated,65100000,0,64.0,23-179009,0,2023_December,Services,0.0,2.0,210400883,0
673907,0.0,0,0,0,0,0.0,40.0,12.061274015311314,72,54,open,66516000,0,53.0,23-179055,1,2023_December,Services,0.0,1.0,215405283,0
673908,0.0,0,0,0,0,0.0,40.0,9.613803477413674,72,54,open,66516000,0,53.0,23-179055,1,2023_December,Services,0.0,2.0,215405283,0
673910,0.0,0,0,0,0,0.0,40.0,11.75338305942605,72,54,open,66514110,0,53.0,23-179055,1,2023_December,Services,0.0,2.0,215405283,0
673911,0.0,0,0,0,0,0.0,40.0,13.280528844320525,72,54,open,66515000,0,53.0,23-179055,1,2023_December,Services,0.0,1.0,215405283,0
673913,0.0,0,0,0,0,0.0,40.0,8.782207786805753,72,54,open,66514150,0,53.0,23-179055,1,2023_December,Services,0.0,1.0,215405283,0
169371,1.0,0,0,0,0,0.0,40.0,14.19563597750689,73,93,open,24931250,1,43.0,23-179234,1,2023_December,Supplies,0.5,1.0,428822852,1
169372,1.0,1,0,0,0,0.0,40.0,13.44661843008695,73,93,open,24931250,1,43.0,23-179234,1,2023_December,Supplies,0.5,1.0,428822852,1
169374,1.0,0,0,0,0,0.0,60.0,8.8023721336499,73,93,open,33100000,1,43.0,23-179234,1,2023_December,Supplies,0.5,1.0,428822852,1
87481,1.0,1,0,0,0,0.0,30.0,13.304684934198283,71,75,open,72600000,1,31.0,23-179258,1,2023_December,Services,0.3333333333333333,2.0,110043015,1
199244,0.0,0,0,1,1,15.0,40.0,12.000819723239223,72,83,open,90600000,1,30.0,23-179647,0,2023_December,Services,0.0,1.0,218300499,0
101194,1.0,0,1,0,0,0.0,30.0,16.270250655034484,71,75,open,72253000,1,69.0,23-179657,0,2023_December,Services,0.3333333333333333,2.0,110043015,1
1102067,0.0,0,0,0,0,0.0,60.0,11.912132632952643,72,61,open,66515000,0,30.0,23-179661,1,2023_December,Services,0.0,1.0,216100065,0
1102069,1.0,1,0,0,0,0.0,60.0,10.372927585491308,72,61,open,66516400,0,30.0,23-179661,1,2023_December,Services,0.5,1.0,216100065,1
1102071,0.0,0,0,0,0,0.0,60.0,10.671882501863344,72,61,open,66514110,0,30.0,23-179661,1,2023_December,Services,0.0,1.0,216100065,0
1102072,0.0,0,0,0,0,0.0,60.0,8.751790892775563,72,61,open,66516000,0,30.0,23-179661,1,2023_December,Services,0.0,2.0,216100065,0
1102074,0.0,0,0,0,0,0.0,55.0,12.389331512911282,72,61,open,66516000,0,30.0,23-179661,1,2023_December,Services,0.0,2.0,216100065,0
1102076,0.0,0,0,0,0,0.0,60.0,6.929360202734522,72,61,open,66515200,0,30.0,23-179661,1,2023_December,Services,0.0,4.0,216100065,0
809214,0.0,0,0,0,1,10.0,60.0,12.458748746314143,72,49,open,50710000,1,29.0,23-179752,1,2023_December,Services,0.0,2.0,224900019,0
809215,0.0,0,0,0,1,10.0,60.0,12.41997878300548,72,49,open,50710000,1,29.0,23-179752,1,2023_December,Services,0.0,3.0,224900019,0
1099077,0.0,0,0,0,0,0.0,45.0,11.77528972943772,72,52,open,35113000,1,33.0,23-179834,1,2023_December,Supplies,0.0,2.0,215203233,0
1099078,0.0,0,0,0,0,0.0,45.0,11.695247021764184,72,52,open,35113000,1,33.0,23-179834,1,2023_December,Supplies,0.0,3.0,215203233,0
1099079,0.0,0,0,0,0,0.0,45.0,10.596634733096073,72,52,open,35113000,1,33.0,23-179834,1,2023_December,Supplies,0.0,1.0,215203233,0
1098672,0.0,0,0,0,0,0.0,40.0,13.028327385477734,72,52,open,66515200,0,29.0,23-179846,1,2023_December,Services,0.0,1.0,215203233,0
1098673,0.0,0,0,0,0,0.0,40.0,12.118115366771033,72,52,open,66516000,0,29.0,23-179846,1,2023_December,Services,0.0,2.0,215203233,0
1098675,0.0,0,0,0,0,0.0,40.0,13.317148605613484,72,52,open,66512000,0,29.0,23-179846,1,2023_December,Services,0.0,3.0,215203233,0
1098676,0.0,0,0,0,0,0.0,40.0,8.357024439263416,72,52,open,66513100,0,29.0,23-179846,1,2023_December,Services,0.0,1.0,215203233,0
1098677,0.0,0,0,0,0,0.0,40.0,6.499787040655854,72,52,open,66515000,0,29.0,23-179846,1,2023_December,Services,0.0,4.0,215203233,0
1099080,0.0,0,0,0,0,0.0,40.0,10.537521468603567,72,52,open,71300000,0,31.0,23-179895,1,2023_December,Services,0.0,2.0,215203233,0
1099081,0.0,0,0,0,0,0.0,40.0,10.637632712130145,72,52,open,71300000,0,31.0,23-179895,1,2023_December,Services,0.0,2.0,215203233,0
1099082,0.0,0,0,0,0,0.0,40.0,10.860785861708989,72,52,open,71300000,0,31.0,23-179895,1,2023_December,Services,0.0,2.0,215203233,0
1099083,0.0,0,0,0,0,0.0,40.0,10.607994960666709,72,52,open,71300000,0,31.0,23-179895,1,2023_December,Services,0.0,2.0,215203233,0
849132,4.0,1,0,0,0,0.0,40.0,11.330599908168274,72,68,open,31600000,1,34.0,23-179974,1,2023_December,Supplies,0.8,1.0,216801548,1
849137,1.0,1,0,0,0,0.0,40.0,10.191144624675404,72,68,open,31600000,1,34.0,23-179974,1,2023_December,Supplies,0.5,1.0,216801548,1
849134,2.0,0,0,0,0,0.0,40.0,11.107450356812064,72,68,open,31600000,1,34.0,23-179974,1,2023_December,Supplies,0.6666666666666666,1.0,216801548,1
849135,2.0,1,0,0,0,0.0,40.0,11.800605037418885,72,68,open,31600000,1,34.0,23-179974,1,2023_December,Supplies,0.6666666666666666,1.0,216801548,1
849136,2.0,1,0,0,0,0.0,40.0,12.360221896784983,72,68,open,31600000,1,34.0,23-179974,1,2023_December,Supplies,0.6666666666666666,1.0,216801548,1
847258,2.0,1,0,0,0,0.0,40.0,12.215651620310497,72,68,open,50720000,0,33.0,23-179985,0,2023_December,Services,0.6666666666666666,1.0,216801548,1
849130,2.0,1,1,0,0,0.0,20.0,13.33276691832524,72,68,open,77310000,0,39.0,23-180010,1,2023_December,Services,0.6666666666666666,1.0,216801548,1
849131,2.0,1,1,0,0,0.0,60.0,11.667070430495446,72,68,open,77310000,0,39.0,23-180010,1,2023_December,Services,0.6666666666666666,1.0,216801548,1
853603,0.0,0,0,0,0,0.0,100.0,17.417908249363634,73,02,negotiated,60112000,0,30.0,23-18023,0,2023_February,Services,0.0,1.0,200043495,0
573240,0.0,0,0,0,0,0.0,100.0,11.559972014688991,73,44,open,66512000,0,31.0,23-180426,0,2023_December,Services,0.0,2.0,264400219,0
286699,1.0,0,0,0,0,0.0,40.0,13.11778290303022,73,93,open,79419000,1,33.0,23-180430,0,2023_December,Services,0.5,1.0,180036113,1
635889,0.0,0,0,0,0,0.0,100.0,14.801096728880534,73,35,negotiated,92610000,0,19.0,23-180493,0,2023_December,Services,0.0,4.0,200043990,0
687650,2.0,0,1,1,0,0.0,60.0,13.081541382884074,72,45,open,90919200,1,33.0,23-180538,0,2023_December,Services,0.5,2.0,224500017,1
417492,0.0,0,0,1,1,10.0,35.0,11.982929094215963,72,76,open,15131120,1,29.0,23-180539,1,2023_December,Supplies,0.0,4.0,217603224,0
417493,0.0,0,0,1,1,10.0,35.0,11.84939770159144,72,76,open,03311000,1,29.0,23-180539,1,2023_December,Supplies,0.0,1.0,217603224,0
417494,0.0,0,0,1,1,10.0,35.0,13.487006490992238,72,76,open,15550000,1,29.0,23-180539,1,2023_December,Supplies,0.0,2.0,217603224,0
417495,1.0,0,0,1,1,10.0,35.0,11.695247021764184,72,76,open,15550000,1,29.0,23-180539,1,2023_December,Supplies,0.5,1.0,217603224,1
427954,2.0,1,0,0,0,0.0,100.0,16.21895522254737,72,83,negotiated,92332000,0,50.0,23-180654,0,2023_December,Services,0.5,2.0,218301299,1
821557,0.0,0,0,0,0,0.0,45.0,7.659171367666058,72,51,open,66516000,0,60.0,23-180763,1,2023_December,Services,0.0,2.0,215100504,0
821558,0.0,0,0,0,0,0.0,45.0,8.957881288827783,72,51,open,66514110,0,60.0,23-180763,1,2023_December,Services,0.0,1.0,215100504,0
821559,1.0,0,0,0,0,0.0,45.0,6.271177449910086,72,51,open,66510000,0,60.0,23-180763,1,2023_December,Services,0.3333333333333333,2.0,215100504,1
821560,0.0,0,0,0,0,0.0,45.0,6.384857073981877,72,51,open,66510000,0,60.0,23-180763,1,2023_December,Services,0.0,2.0,215100504,0
340358,2.0,1,1,1,1,10.0,80.0,13.458835614025542,72,78,open,64100000,1,78.0,23-180786,0,2023_December,Services,0.6666666666666666,1.0,227806460,1
99721,1.0,1,0,0,0,0.0,40.0,10.940452248414703,72,92,open,66516000,0,53.0,23-180914,1,2023_December,Services,0.3333333333333333,2.0,219200722,1
99726,2.0,0,0,0,0,0.0,40.0,8.126887595065895,72,92,open,66513100,0,53.0,23-180914,1,2023_December,Services,0.5,2.0,219200722,1
1152419,0.0,0,0,0,0,0.0,40.0,14.428059643318242,72,32,open,66514110,0,44.0,23-181046,1,2023_December,Services,0.0,1.0,223200015,0
1152421,0.0,0,0,0,0,0.0,40.0,13.99135015215603,72,32,open,66516400,0,44.0,23-181046,1,2023_December,Services,0.0,1.0,223200015,0
1152423,1.0,0,0,0,0,0.0,40.0,10.085431954882951,72,32,open,66515000,0,44.0,23-181046,1,2023_December,Services,0.2,4.0,223200015,1
504479,1.0,1,0,0,0,0.0,40.0,14.508657738524219,72,95,open,77341000,1,30.0,23-181142,0,2023_December,Services,0.25,3.0,219500188,1
590941,0.0,0,0,0,0,0.0,40.0,12.019431693565693,72,38,open,66510000,0,48.0,23-181176,1,2023_December,Services,0.0,1.0,213805476,0
590942,0.0,0,0,0,0,0.0,40.0,9.983407175712001,72,38,open,66510000,0,48.0,23-181176,1,2023_December,Services,0.0,3.0,213805476,0
590943,0.0,0,0,0,0,0.0,40.0,10.839436587566745,72,38,open,66510000,0,48.0,23-181176,1,2023_December,Services,0.0,2.0,213805476,0
590944,0.0,0,0,0,0,0.0,40.0,12.7181709790574,72,38,open,66510000,0,48.0,23-181176,1,2023_December,Services,0.0,4.0,213805476,0
918072,3.0,1,1,1,1,5.0,35.0,13.592367006650065,72,85,open,39500000,1,31.0,23-181248,1,2023_December,Supplies,0.6,2.0,228500013,1
557338,4.0,1,1,1,1,10.0,55.0,14.690979295318174,72,44,open,30192113,1,31.0,23-18149,0,2023_February,Supplies,0.8,1.0,224400028,1
926881,1.0,0,0,1,0,0.0,60.0,13.997832114758229,73,50,open,42122000,1,32.0,23-18215,1,2023_February,Supplies,0.5,1.0,200067205,1
926882,1.0,0,0,1,0,0.0,60.0,12.542544882151386,73,50,open,42122000,1,32.0,23-18215,1,2023_February,Supplies,0.3333333333333333,2.0,200067205,1
788813,1.0,1,0,0,0,0.0,50.0,12.89921982609012,72,84,open,71356100,1,61.0,23-1842,1,2023_January,Services,0.5,1.0,218400893,1
1101940,0.0,0,0,0,0,0.0,35.0,10.309119313423613,73,61,open,66515000,0,31.0,23-1843,1,2023_January,Services,0.0,2.0,200071504,0
1101941,0.0,0,0,0,0,0.0,35.0,8.682877107057168,73,61,open,66516400,0,31.0,23-1843,1,2023_January,Services,0.0,2.0,200071504,0
1101942,0.0,0,0,0,0,0.0,35.0,7.932721027481948,73,61,open,66513100,0,31.0,23-1843,1,2023_January,Services,0.0,3.0,200071504,0
1101943,0.0,0,0,0,0,0.0,35.0,9.452423433109788,73,61,open,66514110,0,31.0,23-1843,1,2023_January,Services,0.0,2.0,200071504,0
1101944,0.0,0,0,0,0,0.0,35.0,11.602630419354261,73,61,open,66512000,0,31.0,23-1843,1,2023_January,Services,0.0,3.0,200071504,0
1108678,0.0,0,0,0,0,0.0,40.0,11.101875037967721,73,08,open,66516000,0,32.0,23-18747,1,2023_February,Services,0.0,2.0,240800862,0
1108679,0.0,0,0,0,0,0.0,40.0,8.064636475774222,73,08,open,66516000,0,32.0,23-18747,1,2023_February,Services,0.0,1.0,240800862,0
1108680,0.0,0,0,0,0,0.0,40.0,10.154246270883311,73,08,open,66514110,0,32.0,23-18747,1,2023_February,Services,0.0,3.0,240800862,0
1108681,0.0,0,0,0,0,0.0,40.0,11.147903639680095,73,08,open,66515000,0,32.0,23-18747,1,2023_February,Services,0.0,1.0,240800862,0
1108682,0.0,0,0,0,0,0.0,40.0,12.918078380438658,73,08,open,66512000,0,32.0,23-18747,1,2023_February,Services,0.0,2.0,240800862,0
772710,1.0,0,0,0,0,0.0,100.0,13.047863728555305,73,14,open,38000000,0,37.0,23-18980,1,2023_February,Supplies,0.5,1.0,191414085,1
772711,2.0,0,0,0,0,0.0,100.0,10.762992036602082,73,14,open,38000000,0,37.0,23-18980,1,2023_February,Supplies,0.6666666666666666,1.0,191414085,1
772712,1.0,0,0,0,0,0.0,100.0,10.487773653161714,73,14,open,38000000,0,37.0,23-18980,1,2023_February,Supplies,0.5,1.0,191414085,1
772713,0.0,0,0,0,0,0.0,100.0,11.42426735103508,73,14,open,38000000,0,37.0,23-18980,1,2023_February,Supplies,0.0,1.0,191414085,0
772714,0.0,0,0,0,0,0.0,100.0,9.914279113614327,73,14,open,38000000,0,37.0,23-18980,1,2023_February,Supplies,0.0,1.0,191414085,0
142346,0.0,0,1,1,0,0.0,100.0,15.599180814217705,73,59,open,90500000,0,29.0,23-19088,0,2023_February,Services,0.0,1.0,255900573,0
153167,4.0,0,1,0,0,0.0,65.0,13.139572821776728,72,59,open,45331000,1,33.0,23-19106,1,2023_February,Works,0.4444444444444444,5.0,200053742,1
153170,3.0,1,1,0,0,0.0,65.0,13.345937428040406,72,59,open,45331000,1,33.0,23-19106,1,2023_February,Works,0.42857142857142855,4.0,200053742,1
153173,4.0,1,1,0,0,0.0,65.0,13.345937428040406,72,59,open,45331000,1,33.0,23-19106,1,2023_February,Works,0.8,1.0,200053742,1
153175,1.0,0,0,1,0,0.0,40.0,12.037772330098473,72,59,open,71335000,0,22.0,23-19114,0,2023_February,Services,0.3333333333333333,2.0,200053742,1
673914,3.0,1,0,0,0,0.0,100.0,11.231887935237117,73,54,open,90910000,0,32.0,23-192,0,2023_January,Services,0.75,1.0,265401505,1
572520,0.0,0,1,1,1,20.0,50.0,14.14479128325914,72,44,open,45233225,0,49.0,23-1921,0,2023_January,Works,0.0,3.0,224400028,0
572685,3.0,1,1,1,0,0.0,60.0,12.89921982609012,72,44,open,71317210,1,43.0,23-1922,0,2023_January,Services,0.5,3.0,224400028,1
572815,2.0,0,0,0,0,0.0,60.0,12.359630978526111,72,44,open,45112730,0,31.0,23-1926,0,2023_January,Works,0.5,2.0,224400028,1
712102,7.0,1,0,0,0,0.0,55.0,11.73530872733803,72,74,open,71600000,1,33.0,23-19390,1,2023_February,Services,0.7,3.0,227400017,1
712103,7.0,1,0,0,0,0.0,55.0,11.83914532512709,72,74,open,71600000,1,33.0,23-19390,1,2023_February,Services,0.7,3.0,227400017,1
377494,0.0,0,0,0,0,0.0,40.0,14.88983015406334,72,62,open,50413200,1,34.0,23-1972,0,2023_January,Services,0.0,3.0,216207654,0
85102,2.0,1,0,0,0,0.0,40.0,14.499523346702246,72,93,open,71311000,0,32.0,23-19797,0,2023_February,Services,0.6666666666666666,1.0,219300019,1
815093,2.0,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,1.0,224900019,1
815094,2.0,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,1.0,224900019,1
815095,2.0,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,1.0,224900019,1
815096,2.0,1,0,1,0,0.0,100.0,11.695247021764184,72,49,open,77112000,1,30.0,23-199,1,2023_January,Services,0.6666666666666666,1.0,224900019,1
815097,0.0,0,0,1,0,0.0,100.0,12.206072645530174,72,49,open,77112000,1,30.0,23-199,1,2023_January,Services,0.0,2.0,224900019,0
1088102,0.0,0,0,0,0,0.0,40.0,11.804411094718189,72,03,open,66512000,0,31.0,23-2019,0,2023_January,Services,0.0,3.0,210300232,0
490136,3.0,0,0,1,1,40.0,20.0,12.388394202324129,72,31,open,15300000,1,32.0,23-2074,1,2023_January,Supplies,0.6,2.0,213105067,1
456913,1.0,0,1,1,0,0.0,60.0,11.208137924615508,62,77,open,90500000,0,45.0,23-20786,1,2023_February,Services,0.3333333333333333,2.0,820566172,1
788814,2.0,0,0,1,0,0.0,50.0,13.256894270361935,73,84,open,39830000,1,35.0,23-2100,0,2023_January,Supplies,0.5,2.0,200040442,1
978658,2.0,1,0,1,0,0.0,60.0,12.388394202324129,72,86,open,44113000,0,30.0,23-21466,1,2023_February,Supplies,0.6666666666666666,1.0,228600011,1
787689,0.0,0,0,0,0,0.0,40.0,13.513053199930338,73,84,open,34144510,0,41.0,23-21513,0,2023_February,Supplies,0.0,1.0,248400160,0
787690,0.0,0,0,0,0,0.0,60.0,13.634832449968235,73,84,open,90514000,0,31.0,23-21515,1,2023_February,Services,0.0,1.0,248400160,0
787691,0.0,0,0,0,0,0.0,60.0,10.61986285921528,73,84,open,90514000,0,31.0,23-21515,1,2023_February,Services,0.0,1.0,248400160,0
787692,0.0,0,0,0,0,0.0,60.0,10.660078905652608,73,84,open,90514000,0,31.0,23-21515,1,2023_February,Services,0.0,1.0,248400160,0
615970,2.0,0,0,0,0,0.0,100.0,16.343237204935203,72,67,negotiated,85312110,0,36.0,23-21615,0,2023_February,Services,0.5,2.0,216702183,1
978251,1.0,0,0,1,1,5.0,30.0,10.876485596519144,73,86,open,15113000,0,46.0,23-2172,1,2023_January,Supplies,0.3333333333333333,2.0,198600348,1
978252,2.0,0,0,1,1,5.0,30.0,10.67262307909541,73,86,open,15113000,0,46.0,23-2172,1,2023_January,Supplies,0.5,2.0,198600348,1
978253,1.0,0,0,1,1,5.0,30.0,10.817275154192165,73,86,open,15113000,0,46.0,23-2172,1,2023_January,Supplies,0.3333333333333333,2.0,198600348,1
912380,1.0,0,1,1,1,10.0,55.0,14.765573030422349,72,85,open,44212321,1,52.0,23-21782,0,2023_February,Supplies,0.5,1.0,228500013,1
679326,1.0,1,0,0,0,0.0,30.0,16.02681628559537,72,45,competitive dialogue,45214210,0,30.0,23-21894,0,2023_February,Works,0.3333333333333333,2.0,214502858,1
712137,0.0,0,0,0,1,10.0,60.0,13.592367006650065,73,74,open,44163160,0,29.0,23-22108,1,2023_February,Supplies,0.0,1.0,200066793,0
503917,0.0,0,0,0,0,0.0,100.0,11.820410164718188,72,95,open,03451000,1,31.0,23-22133,1,2023_February,Supplies,0.0,3.0,219505005,0
95484,3.0,1,0,1,0,0.0,45.0,13.304684934198283,72,93,open,50883000,0,37.0,23-22156,1,2023_March,Services,0.6,2.0,219300787,1
95487,3.0,1,0,1,0,0.0,45.0,12.676076274775909,72,93,open,50883000,0,37.0,23-22156,1,2023_March,Services,0.6,2.0,219300787,1
87330,4.0,1,0,1,0,0.0,45.0,14.978661367769956,72,93,open,77340000,0,37.0,23-22287,0,2023_March,Services,0.8,1.0,219300787,1
95492,2.0,1,0,1,0,0.0,10.0,11.982929094215963,72,93,open,22113000,0,38.0,23-22373,1,2023_March,Supplies,0.5,2.0,219300787,1
95495,2.0,1,0,1,0,0.0,10.0,11.982929094215963,72,93,open,22113000,0,38.0,23-22373,1,2023_March,Supplies,0.5,2.0,219300787,1
95498,2.0,1,0,1,0,0.0,10.0,11.695247021764184,72,93,open,22113000,0,38.0,23-22373,1,2023_March,Supplies,0.5,2.0,219300787,1
95501,2.0,1,0,1,0,0.0,10.0,11.695247021764184,72,93,open,22113000,0,38.0,23-22373,1,2023_March,Supplies,0.5,2.0,219300787,1
152439,1.0,1,0,0,0,0.0,60.0,13.592367006650065,72,59,open,45112000,1,46.0,23-2272,0,2023_January,Works,0.5,1.0,215901729,1
749434,0.0,0,0,0,0,0.0,40.0,11.125202038338221,73,14,open,48450000,0,30.0,23-2281,0,2023_January,Services,0.0,1.0,200069532,0
323859,1.0,0,0,1,1,5.0,30.0,13.122363377404328,41,86,open,79111000,1,33.0,23-22852,0,2023_February,Services,0.2,4.0,510194186,1
522719,1.0,0,0,0,0,0.0,40.0,10.286195673521677,73,06,open,90910000,0,32.0,23-2288,0,2023_January,Services,0.3333333333333333,2.0,180600041,1
853912,0.0,0,0,0,0,0.0,60.0,12.870259623402108,73,02,open,71356200,0,56.0,23-23524,0,2023_February,Services,0.0,1.0,250208790,0
173202,1.0,1,0,0,0,0.0,100.0,14.158911308333451,73,13,open,30197630,0,37.0,23-23541,1,2023_May,Supplies,0.3333333333333333,2.0,130015332,1
173203,1.0,0,0,0,0,0.0,100.0,12.65080167098651,73,13,open,30197630,0,37.0,23-23541,1,2023_May,Supplies,0.5,1.0,130015332,1
173204,1.0,1,0,0,0,0.0,100.0,10.60286528284671,73,13,open,30197630,0,37.0,23-23541,1,2023_May,Supplies,0.5,1.0,130015332,1
173206,1.0,1,0,0,0,0.0,100.0,12.258285516977107,73,13,open,30197630,0,37.0,23-23541,1,2023_May,Supplies,0.5,1.0,130015332,1
199519,1.0,0,0,0,0,0.0,100.0,16.61920754887797,72,13,negotiated,85312110,0,51.0,23-23586,0,2023_February,Services,0.2,4.0,211300017,1
487455,0.0,0,0,0,0,0.0,40.0,13.304684934198283,73,31,open,50883000,0,30.0,23-23850,1,2023_February,Services,0.0,1.0,183100072,0
487456,1.0,0,0,0,0,0.0,40.0,13.304684934198283,73,31,open,50883000,0,30.0,23-23850,1,2023_February,Services,0.5,1.0,183100072,1
853190,2.0,1,0,0,1,5.0,50.0,12.028619220133079,73,02,open,90513000,1,40.0,23-23855,1,2023_February,Services,0.6666666666666666,1.0,250208790,1
1098766,0.0,0,0,0,0,0.0,40.0,10.789525241239263,73,52,open,71000000,0,33.0,23-23893,1,2023_February,Services,0.0,1.0,130007834,0
1098767,0.0,0,0,0,0,0.0,40.0,11.399196699641886,73,52,open,71000000,0,33.0,23-23893,1,2023_February,Services,0.0,2.0,130007834,0
1098768,0.0,0,0,0,0,0.0,40.0,10.755346424250893,73,52,open,71000000,0,33.0,23-23893,1,2023_February,Services,0.0,2.0,130007834,0
1098769,0.0,0,0,0,0,0.0,40.0,10.79671434481173,73,52,open,71000000,0,33.0,23-23893,1,2023_February,Services,0.0,2.0,130007834,0
120877,2.0,1,1,0,0,0.0,65.0,14.809184104978359,72,59,open,45223220,1,53.0,23-23958,1,2023_February,Works,0.2,8.0,200053742,1
120892,0.0,0,1,0,0,0.0,65.0,15.045924850559272,72,59,open,45223220,1,53.0,23-23958,1,2023_February,Works,0.0,9.0,200053742,0
120901,0.0,0,1,0,0,0.0,65.0,15.179692445445726,72,59,open,45223220,1,53.0,23-23958,1,2023_February,Works,0.0,6.0,200053742,0
635251,3.0,1,0,0,0,0.0,40.0,14.508657738524219,73,35,open,79810000,1,42.0,23-24405,0,2023_February,Services,0.5,3.0,193509379,1
635252,3.0,1,0,0,0,0.0,40.0,14.508657738524219,73,35,open,79810000,1,42.0,23-24405,0,2023_February,Services,0.5,3.0,193509379,1
635253,3.0,1,0,0,0,0.0,40.0,14.508657738524219,73,35,open,79810000,1,42.0,23-24405,0,2023_February,Services,0.5,3.0,193509379,1
265355,2.0,1,1,1,0,0.0,30.0,14.28551418721001,72,69,open,71335000,0,42.0,23-24476,1,2023_February,Services,0.3333333333333333,4.0,200046977,1
265357,2.0,1,1,1,0,0.0,30.0,13.369223455335854,72,69,open,71335000,0,42.0,23-24476,1,2023_February,Services,0.2857142857142857,5.0,200046977,1
265123,2.0,0,0,1,1,20.0,40.0,14.978661367769956,72,69,open,44480000,1,37.0,23-24658,1,2023_February,Supplies,0.6666666666666666,1.0,200046977,1
1005123,1.0,1,0,0,0,0.0,60.0,13.194870068191078,73,22,open,90513000,1,38.0,23-2468,0,2023_January,Services,0.5,1.0,252203161,1
